NAME,Sample,Flow,Temperature,Treatment,FlumeID,Time,Run,Year,Succession,TAD,Primers,Type,ChlA,BA,pH,C25,O2,Temp,Turbidity,pCO2,Fluoride,Chloride,Nitrite,Bromide,Nitrate,Sulfate,Lithium,Sodium,Ammonium,Magnesium,Potassium,Calcium,Strontium,PO4,NH4,NO3,NO2,DOC
X40A_40A_NSE721.NSE522,Cc52022,Constant,control,Cc,22,5,37,2022,24,NA,18S,Biofilm,1.988319944,13312770.56,8.282,336,10,8.5,35.9,426,11,240,3.5,2,368.5,70182,7.5,1105.5,12,7593.5,209.5,56332,620,NA,NA,NA,NA,160
X40B_40B_NSE722.NSE511,Cc52022,Constant,control,Cc,23,5,39,2022,24,NA,18S,Biofilm,0.994756611,20904329,8.282,336,10,8.5,35.9,426,11,240,3.5,2,368.5,70182,7.5,1105.5,12,7593.5,209.5,56332,620,NA,NA,NA,NA,160
X40C_40C_NSE721.NSE522,Cc52022,Constant,control,Cc,24,5,41,2022,24,NA,18S,Biofilm,1.160773833,15942857.14,8.282,336,10,8.5,35.9,426,11,240,3.5,2,368.5,70182,7.5,1105.5,12,7593.5,209.5,56332,620,NA,NA,NA,NA,160
X48A_48A_NSE722.NSE522,Cc62022,Constant,control,Cc,22,6,37,2022,26,NA,18S,Biofilm,0.971473278,15654689.75,8.277,348,10.56,6.5,18.2,335,11.5,250.5,0,2,351.5,73534.5,11,1125.5,11,7903.5,242,58692.5,675,4.66,12.29,476.12,1.07,102.7
X48B_48B_NSE723.NSE511,Cc62022,Constant,control,Cc,23,6,39,2022,26,NA,18S,Biofilm,0.713486889,6441991.342,8.277,348,10.56,6.5,18.2,335,11.5,250.5,0,2,351.5,73534.5,11,1125.5,11,7903.5,242,58692.5,675,4.66,12.29,476.12,1.07,102.7
X48C_48C_NSE722.NSE522,Cc62022,Constant,control,Cc,24,6,41,2022,26,NA,18S,Biofilm,0.7196605,22352236.65,8.277,348,10.56,6.5,18.2,335,11.5,250.5,0,2,351.5,73534.5,11,1125.5,11,7903.5,242,58692.5,675,4.66,12.29,476.12,1.07,102.7
X56A_56A_NSE723.NSE522,Cc72022,Constant,control,Cc,22,7,37,2022,28,NA,18S,Biofilm,1.216124667,11733203.06,8.404,356,10.27,7.6,28,441,11,262.5,2.5,1.5,329.5,75601.5,8.5,1162.5,14,8066,257,59678,677.5,NA,NA,NA,NA,110.3
X56B_56B_NSE724.NSE511,Cc72022,Constant,control,Cc,23,7,39,2022,28,NA,18S,Biofilm,0.949777444,15533533.75,8.404,356,10.27,7.6,28,441,11,262.5,2.5,1.5,329.5,75601.5,8.5,1162.5,14,8066,257,59678,677.5,NA,NA,NA,NA,110.3
X56C_56C_NSE723.NSE522,Cc72022,Constant,control,Cc,24,7,41,2022,28,NA,18S,Biofilm,0.555371889,7137197.371,8.404,356,10.27,7.6,28,441,11,262.5,2.5,1.5,329.5,75601.5,8.5,1162.5,14,8066,257,59678,677.5,NA,NA,NA,NA,110.3
X64A_64A_NSE724.NSE522,Cc82022,Constant,control,Cc,22,8,37,2022,33,NA,18S,Biofilm,1.226496333,19101226.55,8.405,361,10.05,8.8,29.6,435,11,281.5,2,2,329.5,76958.5,7.5,1199,9.5,8185.5,248,60561,657,NA,NA,NA,NA,115.2
X64B_64B_NSE726.NSE511,Cc82022,Constant,control,Cc,23,8,39,2022,33,NA,18S,Biofilm,1.857756889,16179292.93,8.405,361,10.05,8.8,29.6,435,11,281.5,2,2,329.5,76958.5,7.5,1199,9.5,8185.5,248,60561,657,NA,NA,NA,NA,115.2
X64C_64C_NSE724.NSE522,Cc82022,Constant,control,Cc,24,8,41,2022,33,NA,18S,Biofilm,1.018392722,21825974.03,8.405,361,10.05,8.8,29.6,435,11,281.5,2,2,329.5,76958.5,7.5,1199,9.5,8185.5,248,60561,657,NA,NA,NA,NA,115.2
X72A_72A_NSE726.NSE522,Cc92022,Constant,control,Cc,22,9,37,2022,38,NA,18S,Biofilm,1.543043833,27843578.64,8.405,362,9.14,11.3,37.2,467,11,299,1.5,1.5,328,78079.5,9.5,1223,10,8265,260,61112.5,670,NA,NA,NA,NA,96.1
X72B_72B_NSE727.NSE511,Cc92022,Constant,control,Cc,23,9,39,2022,38,NA,18S,Biofilm,2.908540778,24485497.84,8.405,362,9.14,11.3,37.2,467,11,299,1.5,1.5,328,78079.5,9.5,1223,10,8265,260,61112.5,670,NA,NA,NA,NA,96.1
X72C_72C_NSE726.NSE522,Cc92022,Constant,control,Cc,24,9,41,2022,38,NA,18S,Biofilm,1.902983,22817604.62,8.405,362,9.14,11.3,37.2,467,11,299,1.5,1.5,328,78079.5,9.5,1223,10,8265,260,61112.5,670,NA,NA,NA,NA,96.1
X80A_80A_NSE727.NSE522,Cc102022,Constant,control,Cc,22,10,37,2022,40,NA,18S,Biofilm,1.647571889,25440013.23,8.378,358,9.12,10.9,75.7,448,11.5,308.5,19.5,2.5,311,78245,10.5,1314.5,8,8235,510,60825.5,682,NA,NA,NA,NA,154.7
X80B_80B_NSE728.NSE511,Cc102022,Constant,control,Cc,23,10,39,2022,40,NA,18S,Biofilm,2.402516333,34716594.52,8.378,358,9.12,10.9,75.7,448,11.5,308.5,19.5,2.5,311,78245,10.5,1314.5,8,8235,510,60825.5,682,NA,NA,NA,NA,154.7
X80C_80C_NSE727.NSE522,Cc102022,Constant,control,Cc,24,10,41,2022,40,NA,18S,Biofilm,3.274371333,30445021.65,8.378,358,9.12,10.9,75.7,448,11.5,308.5,19.5,2.5,311,78245,10.5,1314.5,8,8235,510,60825.5,682,NA,NA,NA,NA,154.7
X88A_88A_NSE728.NSE522,Cc112022,Constant,control,Cc,22,11,37,2022,42,NA,18S,Biofilm,2.529974944,28978499.28,8.355,367,9.69,8.5,47.5,432,11,314,3.5,2,328,78621.5,12,1262,17,8367.5,268.5,57032.5,659.5,NA,NA,NA,NA,128.7
X88B_88B_NSE729.NSE511,Cc112022,Constant,control,Cc,23,11,39,2022,42,NA,18S,Biofilm,3.6247855,14597979.8,8.355,367,9.69,8.5,47.5,432,11,314,3.5,2,328,78621.5,12,1262,17,8367.5,268.5,57032.5,659.5,NA,NA,NA,NA,128.7
X88C_88C_NSE728.NSE522,Cc112022,Constant,control,Cc,24,11,41,2022,42,NA,18S,Biofilm,2.666923278,24465800.87,8.355,367,9.69,8.5,47.5,432,11,314,3.5,2,328,78621.5,12,1262,17,8367.5,268.5,57032.5,659.5,NA,NA,NA,NA,128.7
X8A_8A_NSE716.NSE522,Cc12022,Constant,control,Cc,22,1,37,2022,5,NA,18S,Biofilm,0.062894111,1976118.326,8.323,288,9.71,8.4,13.46,562,10.5,188.5,6,2,332.5,53255,8,944,10.5,6392.5,221,49802.5,543.5,3.54,9.57,424.89,1.11,NA
X8B_8B_NSE716.NSE511,Cc12022,Constant,control,Cc,23,1,39,2022,5,NA,18S,Biofilm,0.065046056,2727272.727,8.323,288,9.71,8.4,13.46,562,10.5,188.5,6,2,332.5,53255,8,944,10.5,6392.5,221,49802.5,543.5,3.54,9.57,424.89,1.11,NA
X8C_8C_NSE716.NSE522,Cc12022,Constant,control,Cc,24,1,41,2022,5,NA,18S,Biofilm,0.031426333,2764790.765,8.323,288,9.71,8.4,13.46,562,10.5,188.5,6,2,332.5,53255,8,944,10.5,6392.5,221,49802.5,543.5,3.54,9.57,424.89,1.11,NA
X96A_96A_NSE716.NSE522,Cc122022,Constant,control,Cc,22,12,38,2022,47,NA,18S,Biofilm,1.455519667,41461399.71,8.401,375,9.51,8.5,53.8,443,12,342,6,3,320.5,81717.5,10.5,1313,16,8721,298,63165.5,741,7.55,11.82,361.18,2.23,108.7
X96B_96B_NSE716.NSE522,Cc122022,Constant,control,Cc,23,12,40,2022,47,NA,18S,Biofilm,2.440157722,34536580.09,8.401,375,9.51,8.5,53.8,443,12,342,6,3,320.5,81717.5,10.5,1313,16,8721,298,63165.5,741,7.55,11.82,361.18,2.23,108.7
X96C_96C_NSE716.NSE522,Cc122022,Constant,control,Cc,24,12,42,2022,47,NA,18S,Biofilm,2.663959944,31260173.16,8.401,375,9.51,8.5,53.8,443,12,342,6,3,320.5,81717.5,10.5,1313,16,8721,298,63165.5,741,7.55,11.82,361.18,2.23,108.7
X102A_102A_NSE718.NSE520,Ic132022,Intermittent,control,Ic,16,13,38,2022,54,17,18S,Biofilm,0.493212444,40195598.85,8.454,377,9.52,8.5,84.2,456,12,378,0,3,316.5,83712.5,8.5,1382,9,8745,245.5,63901,783.5,NA,NA,NA,NA,158.3
X102B_102B_NSE718.NSE520,Ic132022,Intermittent,control,Ic,17,13,40,2022,54,17,18S,Biofilm,0.625398278,38473593.07,8.454,377,9.52,8.5,84.2,456,12,378,0,3,316.5,83712.5,8.5,1382,9,8745,245.5,63901,783.5,NA,NA,NA,NA,158.3
X102C_102C_NSE718.NSE520,Ic132022,Intermittent,control,Ic,18,13,42,2022,54,17,18S,Biofilm,0.399126611,29410606.06,8.454,377,9.52,8.5,84.2,456,12,378,0,3,316.5,83712.5,8.5,1382,9,8745,245.5,63901,783.5,NA,NA,NA,NA,158.3
X110A_110A_NSE719.NSE520,Ic142022,Intermittent,control,Ic,16,14,38,2022,61,24,18S,Biofilm,0.930092444,46621861.47,8.39,373,9.42,9.6,82.1,581,12.5,409.5,7.5,3,343,82922,12,1395.5,18.5,8698,385,63430.5,748.5,NA,NA,NA,NA,204.7
X110B_110B_NSE719.NSE520,Ic142022,Intermittent,control,Ic,17,14,40,2022,61,24,18S,Biofilm,0.648011333,41546536.8,8.39,373,9.42,9.6,82.1,581,12.5,409.5,7.5,3,343,82922,12,1395.5,18.5,8698,385,63430.5,748.5,NA,NA,NA,NA,204.7
X110C_110C_NSE719.NSE520,Ic142022,Intermittent,control,Ic,18,14,42,2022,61,24,18S,Biofilm,0.6256805,21208766.23,8.39,373,9.42,9.6,82.1,581,12.5,409.5,7.5,3,343,82922,12,1395.5,18.5,8698,385,63430.5,748.5,NA,NA,NA,NA,204.7
X118A_118A_NSE720.NSE520,Ic152022,Intermittent,control,Ic,16,15,38,2022,67,30,18S,Biofilm,1.043722167,45780591.63,8.475,399,8.92,11.2,35.3,417,12,433.5,0.5,4,301.5,88450.5,13,1494,20.5,9294.5,321,64254.5,754,NA,NA,NA,NA,NA
X118B_118B_NSE720.NSE520,Ic152022,Intermittent,control,Ic,17,15,40,2022,67,30,18S,Biofilm,1.180141333,34485353.54,8.475,399,8.92,11.2,35.3,417,12,433.5,0.5,4,301.5,88450.5,13,1494,20.5,9294.5,321,64254.5,754,NA,NA,NA,NA,NA
X118C_118C_NSE720.NSE520,Ic152022,Intermittent,control,Ic,18,15,42,2022,67,30,18S,Biofilm,1.332153278,25657034.63,8.475,399,8.92,11.2,35.3,417,12,433.5,0.5,4,301.5,88450.5,13,1494,20.5,9294.5,321,64254.5,754,NA,NA,NA,NA,NA
X126A_126A_NSE721.NSE520,Ic162022,Intermittent,control,Ic,16,16,38,2022,75,38,18S,Biofilm,0.767814667,52902673.56,8.375,400,9.34,7.9,33,453,13,477,3.5,2,349,92114.5,10.5,1562.5,12.5,9475,393,68213,786.5,NA,NA,NA,NA,NA
X126B_126B_NSE721.NSE520,Ic162022,Intermittent,control,Ic,17,16,40,2022,75,38,18S,Biofilm,0.764604389,25818578.64,8.375,400,9.34,7.9,33,453,13,477,3.5,2,349,92114.5,10.5,1562.5,12.5,9475,393,68213,786.5,NA,NA,NA,NA,NA
X126C_126C_NSE721.NSE520,Ic162022,Intermittent,control,Ic,18,16,42,2022,75,38,18S,Biofilm,1.664434667,57289434.02,8.375,400,9.34,7.9,33,453,13,477,3.5,2,349,92114.5,10.5,1562.5,12.5,9475,393,68213,786.5,NA,NA,NA,NA,NA
X134A_134A_NSE722.NSE520,Ic172022,Intermittent,control,Ic,16,17,38,2022,82,45,18S,Biofilm,0.912912167,32200144.3,8.384,399,9.21,8.9,101,459,13.5,484.5,8.5,3.5,340.5,91920,12.5,1555.5,17,9345.5,329.5,67061.5,778,NA,NA,NA,NA,124.3
X134B_134B_NSE722.NSE520,Ic172022,Intermittent,control,Ic,17,17,40,2022,82,45,18S,Biofilm,0.645823547,24012337.66,8.384,399,9.21,8.9,101,459,13.5,484.5,8.5,3.5,340.5,91920,12.5,1555.5,17,9345.5,329.5,67061.5,778,NA,NA,NA,NA,124.3
X134C_134C_NSE722.NSE520,Ic172022,Intermittent,control,Ic,18,17,42,2022,82,45,18S,Biofilm,0.811128722,31059523.81,8.384,399,9.21,8.9,101,459,13.5,484.5,8.5,3.5,340.5,91920,12.5,1555.5,17,9345.5,329.5,67061.5,778,NA,NA,NA,NA,124.3
X142A_142A_NSE723.NSE520,Ic182022,Intermittent,control,Ic,16,18,38,2022,87,1,18S,Biofilm,0.895590778,27957431.46,8.431,406,9.73,8.3,42.7,452,13.5,531.5,6,2,356.5,92937.5,12,1609,10,9371,340.5,66991.5,739,5.13,15.39,383.04,1.84,131.3
X142B_142B_NSE723.NSE520,Ic182022,Intermittent,control,Ic,17,18,40,2022,87,1,18S,Biofilm,1.610389111,35900216.45,8.431,406,9.73,8.3,42.7,452,13.5,531.5,6,2,356.5,92937.5,12,1609,10,9371,340.5,66991.5,739,5.13,15.39,383.04,1.84,131.3
X142C_142C_NSE723.NSE520,Ic182022,Intermittent,control,Ic,18,18,42,2022,87,1,18S,Biofilm,0.987136611,38122655.12,8.431,406,9.73,8.3,42.7,452,13.5,531.5,6,2,356.5,92937.5,12,1609,10,9371,340.5,66991.5,739,5.13,15.39,383.04,1.84,131.3
X14A_14A_NSE718.NSE520,Ic22022,Intermittent,control,Ic,16,2,37,2022,10,NA,18S,Biofilm,0.17952,9396753.247,8.332,284,9.72,8.2,22.5,378,9,177.5,0,1,322.5,51763.5,8,933,16.5,6210,196,47208,497,NA,NA,NA,NA,113.4
X14B_14B_NSE718.NSE508,Ic22022,Intermittent,control,Ic,17,2,39,2022,10,NA,18S,Biofilm,0.10216,5901362.835,8.332,284,9.72,8.2,22.5,378,9,177.5,0,1,322.5,51763.5,8,933,16.5,6210,196,47208,497,NA,NA,NA,NA,113.4
X14C_14C_NSE718.NSE520,Ic22022,Intermittent,control,Ic,18,2,41,2022,10,NA,18S,Biofilm,0.18492,4662417.829,8.332,284,9.72,8.2,22.5,378,9,177.5,0,1,322.5,51763.5,8,933,16.5,6210,196,47208,497,NA,NA,NA,NA,113.4
X150A_150A_NSE724.NSE520,Ic192022,Intermittent,control,Ic,16,19,38,2022,89,3,18S,Biofilm,1.452238833,46789466.09,7.851,399,9.55,8.7,58.5,483,13,529,3,3,315.5,91330.5,13.5,1597,10.5,9289.5,342,66266.5,775,NA,NA,NA,NA,139
X150B_150B_NSE724.NSE520,Ic192022,Intermittent,control,Ic,17,19,40,2022,89,3,18S,Biofilm,0.9215905,47898412.7,7.851,399,9.55,8.7,58.5,483,13,529,3,3,315.5,91330.5,13.5,1597,10.5,9289.5,342,66266.5,775,NA,NA,NA,NA,139
X150C_150C_NSE724.NSE520,Ic192022,Intermittent,control,Ic,18,19,42,2022,89,3,18S,Biofilm,1.117699667,29927633.48,7.851,399,9.55,8.7,58.5,483,13,529,3,3,315.5,91330.5,13.5,1597,10.5,9289.5,342,66266.5,775,NA,NA,NA,NA,139
X158A_158A_NSE726.NSE520,Ic202022,Intermittent,control,Ic,16,20,38,2022,91,5,18S,Biofilm,0.957820778,50089249.64,8.444,414,10.14,6.2,53.1,428,13,544.5,0,3,342.5,94724,11.5,1656.5,7.5,9762,358.5,69092,807.5,NA,NA,NA,NA,181.3
X158B_158B_NSE726.NSE520,Ic202022,Intermittent,control,Ic,17,20,40,2022,91,5,18S,Biofilm,1.484659111,58815367.97,8.444,414,10.14,6.2,53.1,428,13,544.5,0,3,342.5,94724,11.5,1656.5,7.5,9762,358.5,69092,807.5,NA,NA,NA,NA,181.3
X158C_158C_NSE726.NSE520,Ic202022,Intermittent,control,Ic,18,20,42,2022,91,5,18S,Biofilm,0.861406611,25223160.17,8.444,414,10.14,6.2,53.1,428,13,544.5,0,3,342.5,94724,11.5,1656.5,7.5,9762,358.5,69092,807.5,NA,NA,NA,NA,181.3
X166A_166A_NSE727.NSE520,Ic212022,Intermittent,control,Ic,16,21,38,2022,96,10,18S,Biofilm,0.720648278,52903318.9,8.314,396,9.48,9.3,133.7,497,15,580,4,3.5,338,91532,12.5,1622,38.5,9393,397,66062,798.5,NA,NA,NA,NA,208.7
X166B_166B_NSE727.NSE520,Ic212022,Intermittent,control,Ic,17,21,40,2022,96,10,18S,Biofilm,0.730878833,53156421.36,8.314,396,9.48,9.3,133.7,497,15,580,4,3.5,338,91532,12.5,1622,38.5,9393,397,66062,798.5,NA,NA,NA,NA,208.7
X166C_166C_NSE727.NSE520,Ic212022,Intermittent,control,Ic,18,21,42,2022,96,10,18S,Biofilm,1.093216889,23108802.31,8.314,396,9.48,9.3,133.7,497,15,580,4,3.5,338,91532,12.5,1622,38.5,9393,397,66062,798.5,NA,NA,NA,NA,208.7
X174A_174A_NSE728.NSE520,Ic222022,Intermittent,control,Ic,16,22,38,2022,103,17,18S,Biofilm,0.647199944,48034920.63,8.473,442,10.88,2.7,7.6,524,14.5,631,3,3.5,352.5,104107,14.5,1818,13.5,10373,366,73904,870.5,NA,NA,NA,NA,175
X174B_174B_NSE728.NSE520,Ic222022,Intermittent,control,Ic,17,22,40,2022,103,17,18S,Biofilm,0.843026889,50037012.99,8.473,442,10.88,2.7,7.6,524,14.5,631,3,3.5,352.5,104107,14.5,1818,13.5,10373,366,73904,870.5,NA,NA,NA,NA,175
X174C_174C_NSE728.NSE520,Ic222022,Intermittent,control,Ic,18,22,42,2022,103,17,18S,Biofilm,0.788663833,40952380.95,8.473,442,10.88,2.7,7.6,524,14.5,631,3,3.5,352.5,104107,14.5,1818,13.5,10373,366,73904,870.5,NA,NA,NA,NA,175
X22A_22A_NSE719.NSE520,Ic32022,Intermittent,control,Ic,16,3,37,2022,14,NA,18S,Biofilm,0.247961333,10662987.01,8.286,312,10.22,7,16.2,419,10,205.5,0,2.5,337.5,61866.5,7.5,1015.5,9,7036.5,226.5,52562,649,NA,NA,NA,NA,110.7
X22B_22B_NSE719.NSE508,Ic32022,Intermittent,control,Ic,17,3,39,2022,14,NA,18S,Biofilm,0.251877167,11837734.49,8.286,312,10.22,7,16.2,419,10,205.5,0,2.5,337.5,61866.5,7.5,1015.5,9,7036.5,226.5,52562,649,NA,NA,NA,NA,110.7
X22C_22C_NSE719.NSE520,Ic32022,Intermittent,control,Ic,18,3,41,2022,14,NA,18S,Biofilm,0.176700222,13348917.75,8.286,312,10.22,7,16.2,419,10,205.5,0,2.5,337.5,61866.5,7.5,1015.5,9,7036.5,226.5,52562,649,NA,NA,NA,NA,110.7
X30A_30A_NSE720.NSE520,Ic42022,Intermittent,control,Ic,16,4,37,2022,19,NA,18S,Biofilm,0.672882167,11507142.86,8.13,314,10.9,6.9,24.9,445,11,214.5,2.5,2,419.5,61661,8.5,1031,9,6980,228,52482,603,NA,NA,NA,NA,159
X30B_30B_NSE721.NSE508,Ic42022,Intermittent,control,Ic,17,4,39,2022,19,NA,18S,Biofilm,0.595341611,10457431.46,8.13,314,10.9,6.9,24.9,445,11,214.5,2.5,2,419.5,61661,8.5,1031,9,6980,228,52482,603,NA,NA,NA,NA,159
X30C_30C_NSE720.NSE520,Ic42022,Intermittent,control,Ic,18,4,41,2022,19,NA,18S,Biofilm,0.376936889,13605844.16,8.13,314,10.9,6.9,24.9,445,11,214.5,2.5,2,419.5,61661,8.5,1031,9,6980,228,52482,603,NA,NA,NA,NA,159
X38A_38A_NSE721.NSE520,Ic52022,Intermittent,control,Ic,16,5,37,2022,24,1,18S,Biofilm,0.693308,20031024.53,8.282,336,10,8.5,35.9,426,11,240,3.5,2,368.5,70182,7.5,1105.5,12,7593.5,209.5,56332,620,NA,NA,NA,NA,160
X38B_38B_NSE722.NSE508,Ic52022,Intermittent,control,Ic,17,5,39,2022,24,1,18S,Biofilm,0.928646056,15167099.57,8.282,336,10,8.5,35.9,426,11,240,3.5,2,368.5,70182,7.5,1105.5,12,7593.5,209.5,56332,620,NA,NA,NA,NA,160
X38C_38C_NSE721.NSE520,Ic52022,Intermittent,control,Ic,18,5,41,2022,24,1,18S,Biofilm,0.8587255,17265221.66,8.282,336,10,8.5,35.9,426,11,240,3.5,2,368.5,70182,7.5,1105.5,12,7593.5,209.5,56332,620,NA,NA,NA,NA,160
X46A_46A_NSE722.NSE520,Ic62022,Intermittent,control,Ic,16,6,37,2022,26,3,18S,Biofilm,0.9660405,15756204.91,8.277,348,10.56,6.5,18.2,335,11.5,250.5,0,2,351.5,73534.5,11,1125.5,11,7903.5,242,58692.5,675,4.66,12.29,476.12,1.07,102.7
X46B_46B_NSE723.NSE508,Ic62022,Intermittent,control,Ic,17,6,39,2022,26,3,18S,Biofilm,0.663039667,15254545.45,8.277,348,10.56,6.5,18.2,335,11.5,250.5,0,2,351.5,73534.5,11,1125.5,11,7903.5,242,58692.5,675,4.66,12.29,476.12,1.07,102.7
X46C_46C_NSE722.NSE520,Ic62022,Intermittent,control,Ic,18,6,41,2022,26,3,18S,Biofilm,0.747812167,20395165.95,8.277,348,10.56,6.5,18.2,335,11.5,250.5,0,2,351.5,73534.5,11,1125.5,11,7903.5,242,58692.5,675,4.66,12.29,476.12,1.07,102.7
X54A_54A_NSE723.NSE520,Ic72022,Intermittent,control,Ic,16,7,37,2022,28,5,18S,Biofilm,0.959161333,14714277.7,8.404,356,10.27,7.6,28,441,11,262.5,2.5,1.5,329.5,75601.5,8.5,1162.5,14,8066,257,59678,677.5,NA,NA,NA,NA,110.3
X54B_54B_NSE724.NSE508,Ic72022,Intermittent,control,Ic,17,7,39,2022,28,5,18S,Biofilm,0.936724667,16248603.09,8.404,356,10.27,7.6,28,441,11,262.5,2.5,1.5,329.5,75601.5,8.5,1162.5,14,8066,257,59678,677.5,NA,NA,NA,NA,110.3
X54C_54C_NSE723.NSE520,Ic72022,Intermittent,control,Ic,18,7,41,2022,28,5,18S,Biofilm,1.077271333,13910371.57,8.404,356,10.27,7.6,28,441,11,262.5,2.5,1.5,329.5,75601.5,8.5,1162.5,14,8066,257,59678,677.5,NA,NA,NA,NA,110.3
X62A_62A_NSE724.NSE520,Ic82022,Intermittent,control,Ic,16,8,37,2022,33,10,18S,Biofilm,1.041041056,23779653.68,8.405,361,10.05,8.8,29.6,435,11,281.5,2,2,329.5,76958.5,7.5,1199,9.5,8185.5,248,60561,657,NA,NA,NA,NA,115.2
X62B_62B_NSE726.NSE508,Ic82022,Intermittent,control,Ic,17,8,39,2022,33,10,18S,Biofilm,0.712111056,11318686.87,8.405,361,10.05,8.8,29.6,435,11,281.5,2,2,329.5,76958.5,7.5,1199,9.5,8185.5,248,60561,657,NA,NA,NA,NA,115.2
X62C_62C_NSE724.NSE520,Ic82022,Intermittent,control,Ic,18,8,41,2022,33,10,18S,Biofilm,0.731831333,19724603.17,8.405,361,10.05,8.8,29.6,435,11,281.5,2,2,329.5,76958.5,7.5,1199,9.5,8185.5,248,60561,657,NA,NA,NA,NA,115.2
X6A_6A_NSE716.NSE520,Ic12022,Intermittent,control,Ic,16,1,37,2022,5,NA,18S,Biofilm,0.065539944,2104473.304,8.323,288,9.71,8.4,13.46,562,10.5,188.5,6,2,332.5,53255,8,944,10.5,6392.5,221,49802.5,543.5,3.54,9.57,424.89,1.11,NA
X6B_6B_NSE716.NSE508,Ic12022,Intermittent,control,Ic,17,1,39,2022,5,NA,18S,Biofilm,0.055662167,2014285.714,8.323,288,9.71,8.4,13.46,562,10.5,188.5,6,2,332.5,53255,8,944,10.5,6392.5,221,49802.5,543.5,3.54,9.57,424.89,1.11,NA
X6C_6C_NSE716.NSE520,Ic12022,Intermittent,control,Ic,18,1,41,2022,5,NA,18S,Biofilm,0.037776333,1251298.701,8.323,288,9.71,8.4,13.46,562,10.5,188.5,6,2,332.5,53255,8,944,10.5,6392.5,221,49802.5,543.5,3.54,9.57,424.89,1.11,NA
X70A_70A_NSE726.NSE520,Ic92022,Intermittent,control,Ic,16,9,37,2022,38,1,18S,Biofilm,0.696094944,11652813.85,8.405,362,9.14,11.3,37.2,467,11,299,1.5,1.5,328,78079.5,9.5,1223,10,8265,260,61112.5,670,NA,NA,NA,NA,96.1
X70B_70B_NSE727.NSE508,Ic92022,Intermittent,control,Ic,17,9,39,2022,38,1,18S,Biofilm,0.5551955,14198845.6,8.405,362,9.14,11.3,37.2,467,11,299,1.5,1.5,328,78079.5,9.5,1223,10,8265,260,61112.5,670,NA,NA,NA,NA,96.1
X70C_70C_NSE726.NSE520,Ic92022,Intermittent,control,Ic,18,9,41,2022,38,1,18S,Biofilm,0.354147444,9613564.214,8.405,362,9.14,11.3,37.2,467,11,299,1.5,1.5,328,78079.5,9.5,1223,10,8265,260,61112.5,670,NA,NA,NA,NA,96.1
X78A_78A_NSE727.NSE520,Ic102022,Intermittent,control,Ic,16,10,37,2022,40,3,18S,Biofilm,0.490319667,13299494.95,8.378,358,9.12,10.9,75.7,448,11.5,308.5,19.5,2.5,311,78245,10.5,1314.5,8,8235,510,60825.5,682,NA,NA,NA,NA,154.7
X78B_78B_NSE728.NSE508,Ic102022,Intermittent,control,Ic,17,10,39,2022,40,3,18S,Biofilm,0.5450355,13520202.02,8.378,358,9.12,10.9,75.7,448,11.5,308.5,19.5,2.5,311,78245,10.5,1314.5,8,8235,510,60825.5,682,NA,NA,NA,NA,154.7
X78C_78C_NSE727.NSE520,Ic102022,Intermittent,control,Ic,18,10,41,2022,40,3,18S,Biofilm,0.205980778,11047258.3,8.378,358,9.12,10.9,75.7,448,11.5,308.5,19.5,2.5,311,78245,10.5,1314.5,8,8235,510,60825.5,682,NA,NA,NA,NA,154.7
X86A_86A_NSE728.NSE520,Ic112022,Intermittent,control,Ic,16,11,37,2022,42,5,18S,Biofilm,0.459592722,27751515.15,8.355,367,9.69,8.5,47.5,432,11,314,3.5,2,328,78621.5,12,1262,17,8367.5,268.5,57032.5,659.5,NA,NA,NA,NA,128.7
X86B_86B_NSE729.NSE508,Ic112022,Intermittent,control,Ic,17,11,39,2022,42,5,18S,Biofilm,0.246056333,19775649.35,8.355,367,9.69,8.5,47.5,432,11,314,3.5,2,328,78621.5,12,1262,17,8367.5,268.5,57032.5,659.5,NA,NA,NA,NA,128.7
X86C_86C_NSE728.NSE520,Ic112022,Intermittent,control,Ic,18,11,41,2022,42,5,18S,Biofilm,0.140011333,17794660.89,8.355,367,9.69,8.5,47.5,432,11,314,3.5,2,328,78621.5,12,1262,17,8367.5,268.5,57032.5,659.5,NA,NA,NA,NA,128.7
X94A_94A_NSE716.NSE520,Ic122022,Intermittent,control,Ic,16,12,38,2022,47,10,18S,Biofilm,0.504042722,22287445.89,8.401,375,9.51,8.5,53.8,443,12,342,6,3,320.5,81717.5,10.5,1313,16,8721,298,63165.5,741,7.55,11.82,361.18,2.23,108.7
X94B_94B_NSE716.NSE520,Ic122022,Intermittent,control,Ic,17,12,40,2022,47,10,18S,Biofilm,0.359298,28714502.16,8.401,375,9.51,8.5,53.8,443,12,342,6,3,320.5,81717.5,10.5,1313,16,8721,298,63165.5,741,7.55,11.82,361.18,2.23,108.7
X94C_94C_NSE716.NSE520,Ic122022,Intermittent,control,Ic,18,12,42,2022,47,10,18S,Biofilm,3.288376611,29181818.18,8.401,375,9.51,8.5,53.8,443,12,342,6,3,320.5,81717.5,10.5,1313,16,8721,298,63165.5,741,7.55,11.82,361.18,2.23,108.7
